GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JPA Annotation Processor,org.sw4j.tool.annotation.jpa.processor,AnnotationProcessor,5,0,0,0,2,0,2,0,2,0
